gnis_name,comid,centroid_longitude,centroid_latitude,date_acquired,predictions
Mombasha Lake,6244656,-74.2057640813067,41.28105577115252,2023/07/31,3.9830143985258304
Mombasha Lake,6244656,-74.2057640813067,41.28105577115252,2023/07/23,2.9350363499999967
Mombasha Lake,6244656,-74.2057640813067,41.28105577115252,2023/08/27,3.0949492468116646
Mombasha Lake,6244656,-74.2057640813067,41.28105577115252,2023/09/01,4.774096520769226
Mombasha Lake,6244656,-74.2057640813067,41.28105577115252,2023/10/03,5.674370489999994
Mombasha Lake,6244656,-74.2057640813067,41.28105577115252,2023/12/06,2.917000000000005
Mombasha Lake,6244656,-74.2057640813067,41.28105577115252,2023/11/28,3.634338461538462
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2014/12/30,11.211006254392515
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/01/31,22.30574166666668
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/01/31,22.30574166666668
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/04/04,18.20829623536166
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/04/04,18.20829623536166
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/05/07,8.77844166640417
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/05/07,9.691250000000002
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/04/28,7.384321837242501
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/04/29,3.738688533333327
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/04/29,4.167568943333329
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/05/07,8.77844166640417
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/05/07,9.691250000000002
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/04/28,7.384321837242501
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/04/29,3.738688533333327
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/04/29,4.167568943333329
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/05/30,3.987536753203336
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/05/23,3.3079856072466627
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/05/23,2.9116666857974973
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/06/07,19.55108750019
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/05/22,7.173191669014164
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/05/30,3.987536753203336
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/05/23,3.3079856072466627
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/05/23,2.9116666857974973
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/06/07,19.55108750019
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/05/22,7.173191669014164
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/07/10,4.225950003127496
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/07/10,3.8864750031749953
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/07/01,8.749160450801662
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/07/10,4.225950003127496
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/07/10,3.8864750031749953
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/07/01,8.749160450801662
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/08/02,4.726778788333323
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/07/26,14.357775032392505
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/07/26,6.393344166834163
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/07/25,3.888099999999992
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/08/02,4.726778788333323
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/07/26,14.357775032392505
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/07/26,6.393344166834163
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/07/25,3.888099999999992
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/09/03,13.982549999594996
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/08/27,3.61059248166666
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/08/27,4.253428114999993
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/09/11,4.122866419999997
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/08/26,2.9725115000000017
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/09/03,13.982549999594996
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/08/27,3.61059248166666
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/08/27,4.253428114999993
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/09/11,4.122866419999997
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/08/26,2.9725115000000017
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/10/05,23.527108332853345
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/10/05,23.527108332853345
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/10/29,9.58473333362083
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/10/29,9.58473333362083
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/11/23,2.979313273076923
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/11/23,3.397111698076921
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/11/23,2.979313273076923
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2015/11/23,3.397111698076921
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/01/25,5.201119887142507
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/02/02,3.4968157115384617
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/01/25,5.201119887142507
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/02/02,3.4968157115384617
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/03/06,19.366583334473336
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/03/06,12.691600003270008
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/02/26,9.493733332680836
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/02/27,2.9936250566666645
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/02/27,4.318313977435893
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/03/06,19.366583334473336
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/03/06,12.691600003270008
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/02/26,9.493733332680836
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/02/27,2.9936250566666645
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/02/27,4.318313977435893
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/03/29,14.228516717266682
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/03/22,10.651433348800833
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/03/22,10.492158348800832
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/04/06,3.4925757633333308
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/03/30,5.348290866666657
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/03/30,4.675865297435892
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/03/29,14.228516717266682
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/03/22,10.651433348800833
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/03/22,10.492158348800832
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/04/06,3.4925757633333308
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/03/30,5.348290866666657
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/03/30,4.675865297435892
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/04/30,7.857325002740002
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/05/08,6.452331446301659
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/04/22,6.510859094226654
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/04/30,7.857325002740002
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/05/08,6.452331446301659
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/04/22,6.510859094226654
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/05/25,11.08404999985749
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/05/25,15.094575000237498
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/06/09,4.922080303311661
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/05/24,6.873850000452503
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/05/25,11.08404999985749
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/05/25,15.094575000237498
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/06/09,4.922080303311661
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/05/24,6.873850000452503
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/07/03,16.1203625023
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/06/26,18.385295832950828
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/06/26,19.47323333333332
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/07/11,10.248125007877496
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/06/25,11.741823638795
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/07/03,16.1203625023
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/06/26,18.385295832950828
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/06/26,19.47323333333332
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/07/11,10.248125007877496
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/06/25,11.741823638795
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/08/04,6.571938636884167
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/07/27,2.65212941153846
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/08/04,6.571938636884167
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/07/27,2.65212941153846
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/08/29,18.96818333361832
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/08/29,18.606854166761654
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/08/28,3.13226595
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/08/29,18.96818333361832
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/08/29,18.606854166761654
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/08/28,3.13226595
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/10/07,3.593178791666661
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/10/07,3.593178791666661
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/11/08,5.137864541999996
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/11/01,4.340885831355838
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/11/01,3.492874997802504
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/10/23,7.704721222372499
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/10/31,2.45935635
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/11/08,5.137864541999996
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/11/01,4.340885831355838
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/11/01,3.492874997802504
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/10/23,7.704721222372499
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/10/31,2.45935635
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/12/03,6.305795467420001
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/12/03,7.557752295554999
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/12/02,2.9645658166666657
Tuxedo Lake,6244722,-74.2081179878544,41.198161919882224,2016/12/03,6.305795467420001
